# YYYY MM DD  Total  North  South
# Time base:   1
# Time unit:   d
# Point count: 51656
freq/1/d	|At|/µhsp
0.224891591	0.809994400
0.224910949	2.129554510
0.224930308	1.008374572
0.224949667	0.936727583
0.224969026	1.671430707
0.224988385	0.704105198
0.225007744	2.698251724
0.225027102	2.330653906
0.225046461	2.435374975
0.225065820	2.011729240
0.225085179	0.381907284
0.225104538	1.690217376
0.225123897	0.972359240
0.225143255	0.930425107
0.225162614	1.364857435
0.225181973	1.937161803
0.225201332	0.979026794
0.225220691	1.456071377
0.225240050	1.163993478
0.225259408	1.607791543
0.225278767	1.463081360
0.225298126	1.708234191
0.225317485	2.282200813
0.225336844	0.906060517
0.225356203	1.703793883
0.225375561	0.775057971
0.225394920	3.315096855
0.225414279	0.607788682
0.225433638	0.857709706
0.225452997	1.338894129
0.225472356	1.227650881
0.225491714	0.530401707
0.225511073	1.331708193
0.225530432	3.327640533
0.225549791	3.230048895
0.225569150	1.234528780
0.225588509	0.797568381
0.225607867	3.606363297
0.225627226	1.813515782
0.225646585	2.139053822
0.225665944	1.395800352
0.225685303	1.193510413
0.225704662	0.252384722
0.225724020	1.129843473
0.225743379	2.445003271
0.225762738	0.321536481
0.225782097	1.900086284
0.225801456	3.217768192
0.225820815	0.521041334
0.225840173	0.490868300
0.225859532	1.244615197
0.225878891	1.942220569
0.225898250	1.488251209
0.225917609	2.110256910
0.225936968	2.570189714
0.225956326	1.391418457
0.225975685	1.046380877
0.225995044	1.551571608
0.226014403	1.794000030
0.226033762	0.568606555
0.226053121	0.289671570
0.226072479	1.479781985
0.226091838	2.944278240
0.226111197	1.381266475
0.226130556	0.659833968
0.226149915	2.124684572
0.226169274	3.479649067
0.226188632	0.541763067
0.226207991	2.312092781
0.226227350	0.308480024
0.226246709	1.611622930
0.226266068	1.220686555
0.226285427	1.521298647
0.226304786	2.168839693
0.226324144	1.619479537
0.226343503	3.153391361
0.226362862	1.292612910
0.226382221	1.492871165
0.226401580	2.118328333
0.226420939	3.949006081
0.226440297	2.369574785
0.226459656	0.350679696
0.226479015	2.535916805
0.226498374	0.327001780
0.226517733	0.249096200
0.226537092	1.496515155
0.226556450	2.689819813
0.226575809	2.632886887
0.226595168	3.788182020
0.226614527	1.306025624
0.226633886	2.679620981
0.226653245	1.472575068
0.226672603	3.413999319
0.226691962	3.226868629
0.226711321	2.004760504
0.226730680	0.680007875
0.226750039	1.792780161
0.226769398	2.644839525
0.226788756	0.312836647
0.226808115	1.797652960
0.226827474	2.243154764
0.226846833	2.040258169
0.226866192	0.805013180
0.226885551	0.317226321
0.226904909	2.093575954
0.226924268	3.508795500
0.226943627	0.612667263
0.226962986	0.302444905
0.226982345	1.176498175
0.227001704	1.772089243
0.227021062	1.676634192
0.227040421	2.059101343
0.227059780	0.711309731
0.227079139	2.185126543
0.227098498	0.820782423
0.227117857	1.301518679
0.227137215	2.258381605
0.227156574	1.959887266
0.227175933	2.259581804
0.227195292	0.760080814
0.227214651	1.849221110
0.227234010	1.228666425
0.227253368	1.327898026
0.227272727	0.813838780
0.227292086	2.667164564
0.227311445	2.227687597
0.227330804	0.872596323
0.227350163	4.291244984
0.227369521	1.282659292
0.227388880	0.684116304
0.227408239	1.412172198
0.227427598	2.167872429
0.227446957	2.891210079
0.227466316	0.586952269
0.227485674	1.435724378
0.227505033	1.202990532
0.227524392	0.915468037
0.227543751	3.401592731
0.227563110	0.758981586
0.227582469	3.161913157
0.227601827	4.094165802
0.227621186	2.218957424
0.227640545	1.053840756
0.227659904	2.178277969
0.227679263	2.122788906
0.227698622	1.210790634
0.227717980	0.863025248
0.227737339	1.778347373
0.227756698	0.919637620
0.227776057	0.953943014
0.227795416	2.999194860
0.227814775	1.950577974
0.227834133	0.754172385
0.227853492	2.911885500
0.227872851	2.333491087
0.227892210	1.928509951
0.227911569	1.308167577
0.227930928	3.473493576
0.227950287	0.681205451
0.227969645	0.834590554
0.227989004	1.112153411
0.228008363	0.679363191
0.228027722	1.420783758
0.228047081	2.521643639
0.228066440	2.485521793
0.228085798	1.811947227
0.228105157	0.659887135
0.228124516	3.134710312
0.228143875	1.271651745
0.228163234	1.635887504
0.228182593	1.102527618
0.228201951	2.504663706
0.228221310	1.315550685
0.228240669	1.822028041
0.228260028	0.954430819
0.228279387	1.279816985
0.228298746	1.803917289
0.228318104	2.223726034
0.228337463	1.571401715
0.228356822	1.955803275
0.228376181	1.824333429
0.228395540	0.945039809
0.228414899	0.863099098
0.228434257	0.363321662
0.228453616	1.272732019
0.228472975	1.220417857
0.228492334	1.072429299
0.228511693	0.928635836
0.228531052	0.774391234
0.228550410	1.649642467
0.228569769	0.994671941
0.228589128	1.000613332
0.228608487	1.118925810
0.228627846	1.192863941
0.228647205	1.119747043
0.228666563	0.960539639
0.228685922	0.713550389
0.228705281	0.216665819
0.228724640	1.593110561
0.228743999	1.222392082
0.228763358	0.510831773
0.228782716	0.710147023
0.228802075	0.288806975
0.228821434	1.357166886
0.228840793	2.052874088
0.228860152	2.441198349
0.228879511	0.243102163
0.228898869	1.248509169
0.228918228	1.471775293
0.228937587	0.778902233
0.228956946	1.005383134
0.228976305	2.568996668
0.228995664	2.435360670
0.229015022	1.918232918
0.229034381	1.445990562
0.229053740	1.733453631
0.229073099	1.621552944
0.229092458	0.700555503
0.229111817	1.824478030
0.229131175	1.921979785
0.229150534	1.686635852
0.229169893	1.480373144
0.229189252	2.225845575
0.229208611	1.328847647
0.229227970	0.682070374
0.229247328	1.952743411
0.229266687	1.301802993
0.229286046	0.107776396
0.229305405	0.221304730
0.229324764	0.432963729
0.229344123	1.198538184
0.229363481	0.725607514
0.229382840	2.919318438
0.229402199	1.042036295
0.229421558	0.323187143
0.229440917	0.165785670
0.229460276	3.209822893
0.229479635	0.864408374
0.229498993	0.646603465
0.229518352	0.944808424
0.229537711	1.257285953
0.229557070	0.202399254
0.229576429	1.495006680
0.229595788	0.305681616
0.229615146	1.266192555
0.229634505	4.069581032
0.229653864	1.502069712
0.229673223	1.731962442
0.229692582	1.458017945
0.229711941	2.434210777
0.229731299	2.349004984
0.229750658	0.720612168
0.229770017	0.197475597
0.229789376	1.946901798
0.229808735	1.084800124
0.229828094	1.272385597
0.229847452	0.301201761
0.229866811	2.092438936
0.229886170	2.852672338
0.229905529	0.443194509
0.229924888	1.706002235
0.229944247	1.769702911
0.229963605	2.818406582
0.229982964	2.560827494
0.230002323	2.181254864
0.230021682	0.226357147
0.230041041	1.624599814
0.230060400	2.645917177
0.230079758	2.089751244
0.230099117	0.564045846
0.230118476	1.200246215
0.230137835	0.538014710
0.230157194	0.565253139
0.230176553	2.326383352
0.230195911	0.975262523
0.230215270	1.942988634
0.230234629	2.960645199
0.230253988	0.396043390
0.230273347	1.040527582
0.230292706	2.131350040
0.230312064	1.414929748
0.230331423	2.438453674
0.230350782	2.105201244
0.230370141	0.172159091
0.230389500	0.557191610
0.230408859	1.546177745
0.230428217	0.654284000
0.230447576	3.805359840
0.230466935	2.943053007
0.230486294	1.524858832
0.230505653	1.982687116
0.230525012	1.643309712
0.230544370	2.693399906
0.230563729	0.709757388
0.230583088	1.469515085
0.230602447	0.560720563
0.230621806	3.276767492
0.230641165	2.889928102
0.230660523	0.824671030
0.230679882	0.879741013
0.230699241	3.586865425
0.230718600	3.781782389
0.230737959	2.241090298
0.230757318	1.424968123
0.230776676	1.730433464
0.230796035	2.029549599
0.230815394	1.699226141
0.230834753	2.213350296
0.230854112	1.343669057
0.230873471	2.735855341
0.230892829	3.192361116
0.230912188	2.267067909
0.230931547	1.144942045
0.230950906	3.271956921
0.230970265	3.137102842
0.230989624	1.332919240
0.231008982	1.646077275
0.231028341	3.532422066
0.231047700	1.378406525
0.231067059	0.638631046
0.231086418	1.103753328
0.231105777	1.841287851
0.231125136	1.931177258
0.231144494	4.036918163
0.231163853	1.131290317
0.231183212	1.832245588
0.231202571	1.861855030
0.231221930	0.866279781
0.231241289	1.835469604
0.231260647	0.729018927
0.231280006	2.888534546
0.231299365	0.856620431
0.231318724	0.926279008
0.231338083	0.963627458
0.231357442	0.417735904
0.231376800	1.016250491
0.231396159	4.729136467
0.231415518	1.272124290
0.231434877	1.682745099
0.231454236	2.416296721
0.231473595	1.579090834
0.231492953	1.667883873
0.231512312	0.847003222
0.231531671	1.090188622
0.231551030	0.996916652
0.231570389	0.539392233
0.231589748	3.173767090
0.231609106	1.696821570
0.231628465	1.157166600
0.231647824	4.300118446
0.231667183	1.949836254
0.231686542	2.676389217
0.231705901	0.705947220
0.231725259	1.090851784
0.231744618	0.960995257
0.231763977	2.924377918
0.231783336	1.283866644
0.231802695	1.457898498
0.231822054	0.745716691
0.231841412	0.908152163
0.231860771	0.893139005
0.231880130	2.023953438
0.231899489	2.733469725
0.231918848	3.256758928
0.231938207	1.524214983
0.231957565	2.994063139
0.231976924	1.631501079
0.231996283	2.986107111
0.232015642	2.005447626
0.232035001	0.750840545
0.232054360	2.148698092
0.232073718	1.311629057
0.232093077	0.871692061
0.232112436	2.275808811
0.232131795	2.070881605
0.232151154	1.737837672
0.232170513	0.373959392
0.232189871	2.406231880
0.232209230	3.713185787
0.232228589	1.945828199
0.232247948	1.202829361
0.232267307	0.957487762
0.232286666	1.623887658
0.232306024	0.954419196
0.232325383	3.118734360
0.232344742	1.665434361
0.232364101	1.889254451
0.232383460	1.432245493
0.232402819	1.976087928
0.232422177	2.322968721
0.232441536	1.016177297
0.232460895	2.216941833
0.232480254	0.878139615
0.232499613	1.504287958
0.232518972	4.205972672
0.232538330	1.597967982
0.232557689	0.237835348
0.232577048	2.217305899
0.232596407	1.085405111
0.232615766	0.160121828
0.232635125	0.461826593
0.232654484	0.927892447
0.232673842	1.343770742
0.232693201	1.949276090
0.232712560	0.947756529
0.232731919	0.829928875
0.232751278	2.222125292
0.232770637	2.432838202
0.232789995	2.675165176
0.232809354	1.787209630
0.232828713	1.853480339
0.232848072	2.017323256
0.232867431	1.947233081
0.232886790	1.771826625
0.232906148	2.994102478
0.232925507	2.428392172
0.232944866	1.958908558
0.232964225	1.447519422
0.232983584	2.703415632
0.233002943	0.751260042
0.233022301	3.051024199
0.233041660	1.211444139
0.233061019	2.397385120
0.233080378	1.485917807
0.233099737	1.277871251
0.233119096	1.152370214
0.233138454	2.469010592
0.233157813	0.468994588
0.233177172	3.408092976
0.233196531	2.517106533
0.233215890	0.216367036
0.233235249	2.258713484
0.233254607	2.510494709
0.233273966	0.835528314
0.233293325	2.170885801
0.233312684	2.798886299
0.233332043	0.914914429
0.233351402	1.623699188
0.233370760	2.330598354
0.233390119	1.559576511
0.233409478	1.985192180
0.233428837	1.147088170
0.233448196	0.739329517
0.233467555	2.050381422
0.233486913	0.782074869
0.233506272	1.763270736
0.233525631	2.422452927
0.233544990	0.919949472
0.233564349	0.470807552
0.233583708	0.842546225
0.233603066	1.071753979
0.233622425	1.905422688
0.233641784	1.540031791
0.233661143	1.057181835
0.233680502	2.246144056
0.233699861	0.399807960
0.233719219	0.765399396
0.233738578	1.275462747
0.233757937	2.235441208
0.233777296	2.575114965
0.233796655	1.383180737
0.233816014	1.110159159
0.233835372	0.593906105
0.233854731	1.535544634
0.233874090	1.193482280
0.233893449	0.555911899
0.233912808	2.517069340
0.233932167	1.834574938
0.233951525	0.359824121
0.233970884	0.981121659
0.233990243	2.840229511
0.234009602	3.226315737
0.234028961	3.641757250
0.234048320	1.943975568
0.234067678	2.331539631
0.234087037	0.989969790
0.234106396	1.640308142
0.234125755	0.512696207
0.234145114	1.097040653
0.234164473	1.829363823
0.234183832	0.675996900
0.234203190	0.715922117
0.234222549	0.738964081
0.234241908	1.159519196
0.234261267	0.913994312
0.234280626	2.532594442
0.234299985	1.509274244
0.234319343	2.026789188
0.234338702	1.786052942
0.234358061	0.871142387
0.234377420	0.610122919
0.234396779	1.279357076
0.234416138	0.106499419
0.234435496	2.163503885
0.234454855	0.509530783
0.234474214	1.163413763
0.234493573	1.843443990
0.234512932	2.572183609
0.234532291	1.175942779
0.234551649	1.079392314
0.234571008	2.165646315
0.234590367	1.862762213
0.234609726	1.052974343
0.234629085	0.765095294
0.234648444	1.402846217
0.234667802	1.357628942
0.234687161	1.271318316
0.234706520	0.378691763
0.234725879	3.185379505
0.234745238	1.654692531
0.234764597	3.309467077
0.234783955	3.059831142
0.234803314	0.504850268
0.234822673	2.902384281
0.234842032	1.406703711
0.234861391	1.380153656
0.234880750	0.738389790
0.234900108	1.833318114
0.234919467	0.354915440
0.234938826	1.100527525
0.234958185	1.339205027
0.234977544	1.809018850
0.234996903	1.083910823
0.235016261	1.057016015
0.235035620	2.418908119
0.235054979	2.489762783
0.235074338	1.883255482
0.235093697	0.514037669
0.235113056	1.326543331
0.235132414	0.332360387
0.235151773	2.141720533
0.235171132	0.910948098
0.235190491	0.388918668
0.235209850	1.487224221
0.235229209	1.759438753
0.235248567	1.543662906
0.235267926	1.966798782
0.235287285	2.469663143
0.235306644	1.432238221
0.235326003	1.022593141
0.235345362	1.459911346
0.235364720	1.275573373
0.235384079	0.835406125
0.235403438	0.267881334
0.235422797	0.904220998
0.235442156	1.056212187
0.235461515	1.388934016
0.235480873	0.239192635
0.235500232	1.453374982
0.235519591	2.555732250
0.235538950	1.028850436
0.235558309	1.851795673
0.235577668	2.415398836
0.235597026	3.664444923
0.235616385	0.282102853
0.235635744	2.390448093
0.235655103	1.660659552
0.235674462	0.840970576
0.235693821	0.909497499
0.235713179	0.652119815
0.235732538	0.296074629
0.235751897	2.434896946
0.235771256	1.843574524
0.235790615	2.108998537
0.235809974	2.122287750
0.235829333	1.375785708
0.235848691	2.774759531
0.235868050	1.540002108
0.235887409	1.844376564
0.235906768	1.729479790
0.235926127	0.464424461
0.235945486	1.847835302
0.235964844	1.198230743
0.235984203	1.103469610
0.236003562	2.338996172
0.236022921	1.538035750
0.236042280	0.578887105
0.236061639	1.344577432
0.236080997	1.318366051
0.236100356	1.616677523
0.236119715	0.679435551
0.236139074	2.554740191
0.236158433	2.772643805
0.236177792	2.251488924
0.236197150	0.199435920
0.236216509	0.468247652
0.236235868	2.789551258
0.236255227	0.728981614
0.236274586	3.864542007
0.236293945	2.230204582
0.236313303	1.427516460
0.236332662	0.940505683
0.236352021	2.032308817
0.236371380	0.696868062
0.236390739	1.481704593
0.236410098	1.548025370
0.236429456	1.603435755
0.236448815	2.407572031
0.236468174	1.031141520
0.236487533	2.180825710
0.236506892	1.154656768
0.236526251	3.528465271
0.236545609	1.777045965
0.236564968	0.579155803
0.236584327	1.648002982
0.236603686	2.469680548
0.236623045	0.251854360
0.236642404	0.763091505
0.236661762	1.310855269
0.236681121	0.566917181
0.236700480	1.611518264
0.236719839	0.433708549
0.236739198	3.151138067
0.236758557	2.975840807
0.236777915	0.545198321
0.236797274	1.569965363
0.236816633	0.544379115
0.236835992	1.390763044
0.236855351	0.817444980
0.236874710	1.226199627
0.236894068	1.813450217
0.236913427	1.603678465
0.236932786	2.095966816
0.236952145	0.583228350
0.236971504	1.358018637
0.236990863	2.871036768
0.237010221	1.953135490
0.237029580	0.264874518
0.237048939	1.005785227
0.237068298	1.110859394
0.237087657	1.033981681
0.237107016	1.601618290
0.237126374	0.522636175
0.237145733	1.545950890
0.237165092	0.628309965
0.237184451	0.411002189
0.237203810	0.869857430
0.237223169	1.171243072
0.237242527	1.530011535
0.237261886	0.402508438
0.237281245	2.242133856
0.237300604	1.274089336
0.237319963	1.600970030
0.237339322	1.401255131
0.237358681	0.472990990
0.237378039	1.265298128
0.237397398	0.601463616
0.237416757	0.613395274
0.237436116	1.285303712
0.237455475	1.202954292
0.237474834	1.082398653
0.237494192	1.378756881
0.237513551	0.787305772
0.237532910	2.346406460
0.237552269	1.335448265
0.237571628	3.622005224
0.237590987	0.925094783
0.237610345	1.280631542
0.237629704	1.203785419
0.237649063	3.457893372
0.237668422	1.460677862
0.237687781	0.935056627
0.237707140	2.297418594
0.237726498	1.542187572
0.237745857	2.654169559
0.237765216	1.259344697
0.237784575	1.515878320
0.237803934	1.414781451
0.237823293	1.392310858
0.237842651	1.165476203
0.237862010	1.795843244
0.237881369	0.318544954
0.237900728	1.286786795
0.237920087	1.858665824
0.237939446	0.259507269
0.237958804	2.530578375
0.237978163	2.251693010
0.237997522	1.244353175
0.238016881	2.329673052
0.238036240	1.116982818
0.238055599	1.114877462
0.238074957	1.154943347
0.238094316	1.969379902
0.238113675	1.877670169
0.238133034	1.910169721
0.238152393	1.240243196
0.238171752	1.582034826
0.238191110	1.137423277
0.238210469	1.666211605
0.238229828	1.483893275
0.238249187	2.103328466
0.238268546	1.942405462
0.238287905	2.188309908
0.238307263	0.555886447
0.238326622	2.090051889
0.238345981	3.517386913
0.238365340	2.749132872
0.238384699	1.932965159
0.238404058	1.828211188
0.238423416	0.764674664
0.238442775	1.885748267
0.238462134	0.306445122
0.238481493	2.453774929
0.238500852	1.723795414
0.238520211	1.541761875
0.238539569	2.812684774
0.238558928	1.618940830
0.238578287	3.189765215
0.238597646	2.660892487
0.238617005	1.047605395
0.238636364	1.630436540
0.238655722	1.192995667
0.238675081	1.191666126
0.238694440	2.237563133
0.238713799	0.895330608
0.238733158	1.821746111
0.238752517	2.460300446
0.238771875	2.372846365
0.238791234	1.736283064
0.238810593	2.096249342
0.238829952	1.426352501
0.238849311	2.314158678
0.238868670	1.810944438
0.238888028	1.778799295
0.238907387	0.506829560
0.238926746	1.263930798
0.238946105	1.267306924
0.238965464	1.819435954
0.238984823	2.166153908
0.239004182	1.287796140
0.239023540	3.382431984
0.239042899	1.740584850
0.239062258	0.261984795
0.239081617	0.771134853
0.239100976	3.108404398
0.239120335	2.405991554
0.239139693	1.911664367
0.239159052	1.683486819
0.239178411	0.258560121
0.239197770	0.791289151
0.239217129	2.200149298
0.239236488	2.074914455
0.239255846	1.751260042
0.239275205	1.112074733
0.239294564	1.805190682
0.239313923	0.328957349
0.239333282	0.693477869
0.239352641	1.458601594
0.239371999	1.629216313
0.239391358	1.210356593
0.239410717	1.724518895
0.239430076	2.044051409
0.239449435	2.871060133
0.239468794	0.918684721
0.239488152	1.461727738
0.239507511	0.883372068
0.239526870	1.135206223
0.239546229	1.186929226
0.239565588	0.663323283
0.239584947	1.453625798
0.239604305	0.198508501
0.239623664	1.891321659
0.239643023	2.398662567
0.239662382	0.332784653
0.239681741	1.447893023
0.239701100	4.019492149
0.239720458	0.691313386
0.239739817	0.534101665
0.239759176	1.225720644
0.239778535	0.374078631
0.239797894	0.616389096
0.239817253	0.664384842
0.239836611	1.599706650
0.239855970	1.340124965
0.239875329	0.484818161
0.239894688	1.371960521
0.239914047	3.424851418
0.239933406	1.724344969
0.239952764	1.723882556
0.239972123	0.774048448
0.239991482	1.386100173
0.240010841	0.723163605
0.240030200	1.312903762
0.240049559	1.396701574
0.240068917	0.486977071
0.240088276	0.925696552
0.240107635	0.259459019
0.240126994	2.732227325
0.240146353	1.605007648
0.240165712	3.260913134
0.240185070	1.317528725
0.240204429	1.235800266
0.240223788	2.046156406
0.240243147	0.706650555
0.240262506	1.533828378
0.240281865	1.008589029
0.240301223	0.850642741
0.240320582	1.108871222
0.240339941	2.267656803
0.240359300	1.883392453
0.240378659	1.375974894
0.240398018	1.290027022
0.240417376	4.306526661
0.240436735	3.709680319
0.240456094	1.678764343
0.240475453	3.266101360
0.240494812	0.175213337
0.240514171	0.497228473
0.240533530	1.122534037
0.240552888	0.748469532
0.240572247	1.076117873
0.240591606	1.761752963
0.240610965	1.592047453
0.240630324	0.682671309
0.240649683	1.230248094
0.240669041	1.051405549
0.240688400	2.121083975
0.240707759	2.611509562
0.240727118	1.587370515
0.240746477	0.856761336
0.240765836	0.913366139
0.240785194	1.149402380
0.240804553	1.520905852
0.240823912	0.316002935
0.240843271	2.421303034
0.240862630	1.526227117
0.240881989	2.319105864
0.240901347	1.837899566
0.240920706	0.836233199
0.240940065	1.992512941
0.240959424	0.426712900
0.240978783	2.375491142
0.240998142	1.037400246
0.241017500	1.049124122
0.241036859	1.726827979
0.241056218	0.922004640
0.241075577	0.558708966
0.241094936	0.515061378
0.241114295	2.008810043
0.241133653	2.322505236
0.241153012	2.770954132
0.241172371	1.612779379
0.241191730	0.610317349
0.241211089	1.588045955
0.241230448	1.515351057
0.241249806	0.900288939
0.241269165	1.546854258
0.241288524	0.054584209
0.241307883	0.509717286
0.241327242	0.428956032
0.241346601	2.170300007
0.241365959	0.301697761
0.241385318	1.188521981
0.241404677	1.557455659
0.241424036	2.645131588
0.241443395	1.596645236
0.241462754	2.288861275
0.241482112	0.815156102
0.241501471	1.551437736
0.241520830	1.966849804
0.241540189	0.842107475
0.241559548	0.511109531
0.241578907	0.538072467
0.241598265	1.523427486
0.241617624	0.601672590
0.241636983	1.606265664
0.241656342	0.966196954
0.241675701	1.767769337
0.241695060	1.606897950
0.241714418	3.278141499
0.241733777	0.516314983
0.241753136	0.632581055
0.241772495	1.450612426
0.241791854	1.358653307
0.241811213	1.508239627
0.241830571	0.710901856
0.241849930	1.766816139
0.241869289	2.535258293
0.241888648	0.193650916
0.241908007	1.028669715
0.241927366	2.213418007
0.241946724	0.936239660
0.241966083	2.020271063
0.241985442	1.134390473
0.242004801	0.937162280
0.242024160	1.524452209
0.242043519	0.667655230
0.242062877	1.415685654
0.242082236	0.844196022
0.242101595	1.065880656
0.242120954	1.148356795
0.242140313	0.854029179
0.242159672	1.303406954
0.242179031	1.388492346
0.242198389	0.733246267
0.242217748	0.235011250
0.242237107	0.894039035
0.242256466	1.181105256
0.242275825	2.461903572
0.242295184	0.397366673
0.242314542	1.396495819
0.242333901	0.953812838
0.242353260	0.589305937
0.242372619	1.427241325
0.242391978	2.104093075
0.242411337	2.096101761
0.242430695	0.986229062
0.242450054	0.899902582
0.242469413	1.504967093
0.242488772	0.173890024
0.242508131	1.442872405
0.242527490	1.190750599
0.242546848	0.310039550
0.242566207	1.747395992
0.242585566	2.486581564
0.242604925	1.289883494
0.242624284	1.841935396
0.242643643	1.728919625
0.242663001	2.102384090
0.242682360	0.591931641
0.242701719	1.309928894
0.242721078	1.414410830
0.242740437	0.966739118
0.242759796	2.182398081
0.242779154	0.857182086
0.242798513	0.676933169
0.242817872	0.705071867
0.242837231	0.693900347
0.242856590	2.802205563
0.242875949	1.439062119
0.242895307	1.703824997
0.242914666	0.757643163
0.242934025	0.909956455
0.242953384	1.055918336
0.242972743	1.138266683
0.242992102	1.956281662
0.243011460	0.727117777
0.243030819	1.009793043
0.243050178	1.421977401
0.243069537	1.273407578
0.243088896	1.020978093
0.243108255	2.407075405
0.243127613	1.051149249
0.243146972	1.552715421
0.243166331	1.459325552
0.243185690	0.486209780
0.243205049	1.136375904
0.243224408	1.320971012
0.243243766	1.203375578
0.243263125	0.374907315
0.243282484	1.028483152
0.243301843	2.453023434
0.243321202	1.753660679
0.243340561	1.342275262
0.243359919	0.844393551
0.243379278	1.498683095
0.243398637	0.725035965
0.243417996	0.327856362
0.243437355	1.179011226
0.243456714	0.374473274
0.243476072	1.934049726
0.243495431	2.882146358
0.243514790	2.141993284
0.243534149	1.375658751
0.243553508	1.454675198
0.243572867	0.357298315
0.243592225	1.710939288
0.243611584	1.138530731
0.243630943	0.711556375
0.243650302	0.955028355
0.243669661	0.670358002
0.243689020	2.190025330
0.243708379	0.474060923
0.243727737	0.968459070
0.243747096	2.291241169
0.243766455	0.200393036
0.243785814	1.214487553
0.243805173	0.996415138
0.243824532	1.480625868
0.243843890	1.344956040
0.243863249	2.055837631
0.243882608	1.336999774
0.243901967	1.574189425
0.243921326	0.898347676
0.243940685	2.262122631
0.243960043	1.663640857
0.243979402	0.696099639
0.243998761	1.627577901
0.244018120	2.698096037
0.244037479	1.689257622
0.244056838	0.737042427
0.244076196	1.050275683
0.244095555	1.623454452
0.244114914	2.054493666
0.244134273	1.614434481
0.244153632	1.643586755
0.244172991	1.848121047
0.244192349	1.423828721
0.244211708	2.907305717
0.244231067	2.186621666
0.244250426	1.573982477
0.244269785	2.495766401
0.244289144	0.997068584
0.244308502	0.338608950
0.244327861	0.480572492
0.244347220	1.147559643
0.244366579	0.929695666
0.244385938	1.272218823
0.244405297	2.282405376
0.244424655	1.273151398
0.244444014	1.080679655
0.244463373	1.353356719
0.244482732	1.080940247
0.244502091	1.591263890
0.244521450	2.037199020
0.244540808	1.029878497
0.244560167	0.576354742
0.244579526	1.294677019
0.244598885	0.818658054
0.244618244	0.709425986
0.244637603	1.065299153
0.244656961	1.172667861
0.244676320	2.630153894
0.244695679	1.284136415
0.244715038	0.345275760
0.244734397	1.492423773
0.244753756	2.257070780
0.244773114	0.891411960
0.244792473	1.030914068
0.244811832	0.609961867
0.244831191	1.343826413
0.244850550	1.155858397
0.244869909	0.954403460
0.244889267	2.143986940
0.244908626	0.843135536
0.244927985	2.382564545
0.244947344	0.726375520
0.244966703	0.962394416
0.244986062	1.184469104
0.245005420	1.854597449
0.245024779	1.594486594
0.245044138	0.939126015
0.245063497	0.246353135
0.245082856	0.282175362
0.245102215	1.225892305
0.245121573	2.271828413
0.245140932	1.312359929
0.245160291	0.437492818
0.245179650	1.841152787
0.245199009	0.859421670
0.245218368	1.695645928
0.245237726	0.582585037
0.245257085	1.236677170
0.245276444	0.385211587
0.245295803	2.453358412
0.245315162	0.294412971
0.245334521	1.380345106
0.245353880	0.861020505
0.245373238	1.818731904
0.245392597	0.445202082
0.245411956	1.489031196
0.245431315	2.268436909
0.245450674	1.519511700
0.245470033	1.635281682
0.245489391	0.613597453
0.245508750	1.283994675
0.245528109	2.402408123
0.245547468	0.732122064
0.245566827	2.233164787
0.245586186	0.754371762
0.245605544	0.558732092
0.245624903	0.846692860
0.245644262	0.909481704
0.245663621	1.600153565
0.245682980	2.083010197
0.245702339	1.030744195
0.245721697	1.261588097
0.245741056	0.453345120
0.245760415	1.977192402
0.245779774	2.201082468
0.245799133	1.843488693
0.245818492	0.745993733
0.245837850	0.907966912
0.245857209	2.251483440
0.245876568	3.108073950
0.245895927	1.797467709
0.245915286	1.825665355
0.245934645	0.979012966
0.245954003	0.523822606
0.245973362	1.601013780
0.245992721	0.827278733
0.246012080	0.582860410
0.246031439	1.021728516
0.246050798	0.981097221
0.246070156	2.213631153
0.246089515	2.261647463
0.246108874	1.362771988
0.246128233	2.389272451
0.246147592	0.307451308
0.246166951	0.524583757
0.246186309	0.560083449
0.246205668	1.075652838
0.246225027	0.632028818
0.246244386	1.475937366
0.246263745	2.053981066
0.246283104	2.586916447
0.246302462	1.338054538
0.246321821	2.490440607
0.246341180	2.334030390
0.246360539	0.807589293
0.246379898	1.142796040
0.246399257	1.933247805
0.246418615	1.733211637
0.246437974	1.681723356
0.246457333	0.991743207
0.246476692	1.332580805
0.246496051	1.877873302
0.246515410	1.307675362
0.246534768	1.979423165
0.246554127	1.980890155
0.246573486	2.019691706
0.246592845	1.294882894
0.246612204	2.317585230
0.246631563	0.369205654
0.246650921	2.248324871
0.246670280	2.902688980
0.246689639	1.457758546
0.246708998	0.650750041
0.246728357	2.216204643
0.246747716	2.275761366
0.246767074	0.315763831
0.246786433	1.537541270
0.246805792	2.009135485
0.246825151	2.194988489
0.246844510	0.748247802
0.246863869	2.864896297
0.246883228	2.624316931
0.246902586	1.200489044
0.246921945	1.969582438
0.246941304	1.786584735
0.246960663	3.510755539
0.246980022	2.318787575
0.246999381	1.930923700
0.247018739	0.665609419
0.247038098	2.761014938
0.247057457	1.264967442
0.247076816	2.629217148
0.247096175	0.583067536
0.247115534	3.882991552
0.247134892	2.140588760
0.247154251	2.071135998
0.247173610	2.026324749
0.247192969	2.049847126
0.247212328	2.269395113
0.247231687	0.460862964
0.247251045	1.772882342
0.247270404	0.662294328
0.247289763	1.782131910
0.247309122	1.077829480
0.247328481	2.209431410
0.247347840	0.852223098
